Source_Key,Source_File_Relative,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Type,Source_Size_Bytes,Domain,Coverage_Level
9b57e60122ffebb2,00_PROJECT_CONTROL/WAVE06_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE06_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE06_DELIVERY_REPORT.md,What changed,6,16,"## What changed - Flux2 added as a planned first-class image/editing engine family. - Flux2 dev and Flux2 klein variants defined separately. - Optional Flux2 API variants isolated behind API/cost gates. - Current Flux1, SDXL/RealVisXL, Pony, SD1.5, and Z-Image roles clarified. - Video engines separated from image engines. - Audio/AV engines separated from silent video engines. - Qwen-Image, SD3.5, and HunyuanImage-style candidates placed into review rather than blindly added. - Strict cross-engine compatibility rules added. - Model/LoRA routing now requires engine family, checkpoint family, as",md,1260,qa_testing_visual_review,section
8ba34b7d2b30200e,00_PROJECT_CONTROL/WAVE06_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE06_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE06_DELIVERY_REPORT.md,Why this matters,17,19,"## Why this matters Without an engine router, the system can easily load the wrong LoRA into the wrong model family, bridge incompatible latents, promote note-only lanes, or waste EC2 time on runs that could have failed locally. Wave 06 prevents that by making routing a registry decision instead of a prompt guess.",md,1260,local_repo_structure,section
84594f5a9df8fc5a,00_PROJECT_CONTROL/WAVE06_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE06_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE06_DELIVERY_REPORT.md,Result,20,21,"## Result Wave 06 is ready for Wave 07, where the LLM Scene Director will use this registry to turn user requests into structured engine/pass plans.",md,1260,local_repo_structure,section
cb0ca2a62ce6e20d,00_PROJECT_CONTROL/WAVE06_FILE_INDEX.md,00_PROJECT_CONTROL\WAVE06_FILE_INDEX.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE06_FILE_INDEX.md,Wave 06 File Index,1,40,# Wave 06 File Index - `00_PROJECT_CONTROL/WAVE06_AI_PM_TASKS.md` - `00_PROJECT_CONTROL/WAVE06_CURRENT_STATUS.md` - `00_PROJECT_CONTROL/WAVE06_DELIVERY_REPORT.md` - `02_TARGET_ARCHITECTURE/WAVE06_ENGINE_REGISTRY_AND_ROUTER_ARCHITECTURE.md` - `02_TARGET_ARCHITECTURE/WAVE06_FLUX2_INTEGRATION_PLAN.md` - `02_TARGET_ARCHITECTURE/WAVE06_CHECKPOINT_RECOMMENDATION_MATRIX.md` - `02_TARGET_ARCHITECTURE/WAVE06_ENGINE_BRIDGE_AND_COMPATIBILITY_RULES.md` - `02_TARGET_ARCHITECTURE/WAVE06_ENGINE_PROMOTION_LIFECYCLE.md` - `03_IMAGE_SYSTEM/WAVE06_IMAGE_ENGINE_ROUTING_STRATEGY.md` - `04_VIDEO_GIF_SYSTEM/WAVE06_V,md,2195,local_repo_structure,section
1fccb0603b3fb5b8,00_PROJECT_CONTROL/WAVE07_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE07_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_AI_PM_TASKS.md,Wave 07 AI Project Manager Tasks,1,2,# Wave 07 AI Project Manager Tasks,md,1774,app_mode_ui,section
08db8d5266526f8d,00_PROJECT_CONTROL/WAVE07_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE07_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_AI_PM_TASKS.md,Mission,3,6,"## Mission Build the planning intelligence that turns a user request into a concrete, auditable, QA-gated plan before any workflow runs.",md,1774,qa_testing_visual_review,section
5f9ec0b2791d741d,00_PROJECT_CONTROL/WAVE07_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE07_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_AI_PM_TASKS.md,Required tasks,7,21,"## Required tasks 1. Parse raw user request into normalized intent. 2. Classify the target output: image, image series, GIF, video, audio, AV sync, or model-selection task. 3. Select the correct director profile. 4. Resolve ambiguity using project defaults where possible. 5. Create a scene graph containing characters, environment, props, actions, relationships, depth order, and negative constraints. 6. Create a camera plan with shot type, lens look, body crop, subject count, camera height/distance/angle, depth of field, and occlusion warnings. 7. Create a model-selection plan that reads the Wa",md,1774,ec2_runtime_sync,section
f607fef447d633b3,00_PROJECT_CONTROL/WAVE07_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE07_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_AI_PM_TASKS.md,Non-negotiable AI PM rules,22,30,"## Non-negotiable AI PM rules - Do not run ComfyUI from the Scene Director. - Do not promote from notes, unstaged branches, or unrelated smoke outputs. - Do not select models that are rejected, wrong-engine, missing metadata, or lacking required proof. - Do not direct-mix Flux, Flux2, SDXL, Pony, SD1.5, Z-Image, video, or audio model objects. - Cross-engine transfer must be image-file based. - If the request is under-specified but usable, make a best-effort plan and record assumptions. - Ask for clarification only if a blocking missing file/reference or contradiction prevents a usable plan.",md,1774,qa_testing_visual_review,section
5cd4af87588f4e48,00_PROJECT_CONTROL/WAVE07_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,Wave 07 Current Status — LLM Scene Director,1,4,# Wave 07 Current Status — LLM Scene Director Generated: 2026-07-05T22:15:56Z,md,2004,app_mode_ui,section
4d7e842bc5b21685,00_PROJECT_CONTROL/WAVE07_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,Wave focus,5,10,"## Wave focus **Wave 07 — LLM Scene Director** Goal: convert user requests into structured scene plans, pass plans, masks, camera plans, engine routes, model-selection plans, and QA goals.",md,2004,qa_testing_visual_review,section
2b81a481fb435c25,00_PROJECT_CONTROL/WAVE07_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,Current decision,11,26,"## Current decision The Scene Director is the front-end intelligence layer for creative/technical requests. It does **not** directly run ComfyUI, modify workflows, promote assets, or decide that outputs are production-ready. The Scene Director produces structured JSON for downstream systems: 1. Scene graph. 2. Character/environment/action/contact graph. 3. Camera/framing plan. 4. Mask plan. 5. Model-selection plan. 6. Engine route. 7. Ordered pass plan. 8. QA goal plan. 9. Promotion blockers and evidence requirements.",md,2004,qa_testing_visual_review,section
c56dc4cfa85473e4,00_PROJECT_CONTROL/WAVE07_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,Relationship to prior waves,27,35,"## Relationship to prior waves - Wave 02 defined model storage, Civitai metadata, S3/local/EC2 cache behavior, and registry depth. - Wave 03 defined local validation. - Wave 04 deconstructed the current Main Flow into active lanes, staged lanes, notes, and catalog nodes. - Wave 05 defined modules, subgraphs, App Mode, and the orchestrator boundary. - Wave 06 defined engine registry/router behavior, including Flux2 as planned/proof-gated. - Wave 07 now converts human requests into the structured contracts that Waves 05–06 can execute.",md,2004,qa_testing_visual_review,section
88c349ca58aa4057,00_PROJECT_CONTROL/WAVE07_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,Source status,36,41,"## Source status The current Main Flow is still treated as a runtime-bound source canvas. It has 356 nodes, 91 links, 8 SaveImage lanes, and 274 LoRA catalog nodes. The disabled LoRA library remains registry/catalog input only and must not be globally enabled. The tracker CSV has 12887 rows and 73 columns and remains an ongoing mutable upstream source.",md,2004,comfyui_workflows,section
0a82ba6c5bf51512,00_PROJECT_CONTROL/WAVE07_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_CURRENT_STATUS.md,Wave 07 status,42,48,"## Wave 07 status Static package status: **created and validated** Runtime status: **not runtime-proven yet** The next runtime layer must capture local ComfyUI `/object_info`, load selected model candidates, run a small scene-director-generated prompt plan, and prove output/evidence manifests.",md,2004,qa_testing_visual_review,section
f417003a2cd73237,00_PROJECT_CONTROL/WAVE07_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,Wave 07 Delivery Report — LLM Scene Director,1,4,# Wave 07 Delivery Report — LLM Scene Director Generated: 2026-07-05T22:15:56Z,md,1157,local_repo_structure,section
f1258e7f0dd1d2dd,00_PROJECT_CONTROL/WAVE07_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,Delivered,5,8,## Delivered Wave 07 adds the LLM Scene Director planning layer to the cumulative system blueprint.,md,1157,local_repo_structure,section
53c855fc9d7fee5b,00_PROJECT_CONTROL/WAVE07_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,New capability,9,26,## New capability The system can now define how to convert a plain request into a structured plan containing: - intent classification - normalized request - assumptions and ambiguity handling - scene graph - character/environment/action/contact graph - camera and framing plan - mask plan - model-selection plan - engine route - ordered pass plan - QA goal plan - promotion blockers - evidence requirements,md,1157,qa_testing_visual_review,section
de4f1b0ed7cac775,00_PROJECT_CONTROL/WAVE07_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,Important result,27,39,"## Important result The Scene Director is the **planner**, not the executor. Execution remains the job of: - Wave05 workflow modules/subgraphs - Wave06 engine router - ComfyUI API orchestrator - local validation harness - EC2 runtime proof gate - QA/promotion system",md,1157,qa_testing_visual_review,section
76b992f3afdce209,00_PROJECT_CONTROL/WAVE07_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,Files added,40,43,## Files added See `00_PROJECT_CONTROL/WAVE07_FILE_INDEX.md`.,md,1157,local_repo_structure,section
4356580b9a8e931c,00_PROJECT_CONTROL/WAVE07_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_DELIVERY_REPORT.md,Validation,44,48,"## Validation Wave07 static validation checks JSON parse, schema/example presence, director profile presence, pass compiler rules, QA catalog, scripts compile, and example plan contract. Runtime proof remains required later.",md,1157,qa_testing_visual_review,section
a59721b7cd36f47b,00_PROJECT_CONTROL/WAVE07_FILE_INDEX.md,00_PROJECT_CONTROL\WAVE07_FILE_INDEX.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE07_FILE_INDEX.md,Wave 07 File Index,1,52,# Wave 07 File Index - `00_PROJECT_CONTROL/WAVE07_CURRENT_STATUS.md` - `00_PROJECT_CONTROL/WAVE07_AI_PM_TASKS.md` - `00_PROJECT_CONTROL/WAVE07_DELIVERY_REPORT.md` - `00_PROJECT_CONTROL/WAVE07_FILE_INDEX.md` - `02_TARGET_ARCHITECTURE/WAVE07_LLM_SCENE_DIRECTOR_ARCHITECTURE.md` - `02_TARGET_ARCHITECTURE/WAVE07_REQUEST_TO_STRUCTURED_SCENE_PLAN_PIPELINE.md` - `02_TARGET_ARCHITECTURE/WAVE07_SCENE_GRAPH_PASS_PLAN_CONTRACT.md` - `02_TARGET_ARCHITECTURE/WAVE07_DIRECTOR_ORCHESTRATOR_ENGINE_ROUTER_BOUNDARY.md` - `02_TARGET_ARCHITECTURE/WAVE07_MODEL_CIVITAI_AWARE_SELECTION_STRATEGY.md` - `02_TARGET_ARCHIT,md,2826,autonomous_codex_execution,section
3d23772109d6a44f,00_PROJECT_CONTROL/WAVE08_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,Wave 08 AI Project Manager Tasks,1,2,# Wave 08 AI Project Manager Tasks,md,1937,app_mode_ui,section
07bac41e220342af,00_PROJECT_CONTROL/WAVE08_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,P0 — Character System Foundation,3,13,"## P0 — Character System Foundation - Create the canonical Character Bible schema. - Create the identity registry schema. - Define one stable `character_id` per reusable character. - Define `character_version` and revision rules. - Define which fields are locked, editable, generated, or scene-specific. - Define reference-pack folder layout. - Define reference asset manifest fields. - Define continuity QA evidence requirements.",md,1937,qa_testing_visual_review,section
fee63d0a0a312078,00_PROJECT_CONTROL/WAVE08_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,P0 — Scene Director Binding,14,20,"## P0 — Scene Director Binding - Scene Director must resolve each character by `character_id` before compiling a pass plan. - Scene Director must not invent identity-critical fields when a character ID exists. - Scene Director must treat user-requested changes as proposed revisions, not direct overrides. - Scene Director must fail closed when two characters conflict or merge.",md,1937,app_mode_ui,section
0b016b1a904f3a2a,00_PROJECT_CONTROL/WAVE08_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,P1 — Reference Pack Work,21,28,"## P1 — Reference Pack Work - Build one reference pack per character and version. - Separate raw references, approved references, masked references, embeddings, masks, and QA evidence. - Generate face, body, hair, outfit, and voice manifests. - Hash every reference file. - Do not store private/raw reference files in Git.",md,1937,qa_testing_visual_review,section
0c18bee9bf6ad0f9,00_PROJECT_CONTROL/WAVE08_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,P1 — QA Work,29,36,## P1 — QA Work - Add character continuity checks to every image pass. - Add per-character masks for multi-character scenes. - Add outfit continuity checks. - Add hair/skin/body markers to QA goal catalogs. - Add per-character identity failure reasons and rerun actions.,md,1937,qa_testing_visual_review,section
6f606548f8b949d0,00_PROJECT_CONTROL/WAVE08_AI_PM_TASKS.md,00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_AI_PM_TASKS.md,P2 — Future-Wave Handoffs,37,45,## P2 — Future-Wave Handoffs - Wave 09 receives environment-aware character placement rules. - Wave 10 receives camera/framing character visibility rules. - Wave 11 receives pose/body-blocking target contracts. - Wave 13 receives body-part mask ownership from Character Bible regions. - Wave 21–23 receive soft-body profile and contact profile fields. - Wave 24–25 receive multi-character instance separation contracts. - Wave 30–31 receive voice/audio continuity fields.,md,1937,audio_spatial_sync,section
2e106ecd30798391,00_PROJECT_CONTROL/WAVE08_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE08_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_CURRENT_STATUS.md,Wave 08 Current Status,1,2,# Wave 08 Current Status,md,966,app_mode_ui,section
181df1a3e3e2d3a4,00_PROJECT_CONTROL/WAVE08_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE08_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_CURRENT_STATUS.md,Complete in this pack,3,13,## Complete in this pack - Character Bible architecture is defined. - Identity registry format is defined. - Reference-pack layout is defined. - Character-to-Scene-Director binding rules are defined. - Per-character model-selection and LoRA-selection strategy is defined. - Continuity QA gates are defined. - Schemas and examples are included. - Local validation scripts are included and compile.,md,966,qa_testing_visual_review,section
31d1a517a92c7889,00_PROJECT_CONTROL/WAVE08_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE08_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_CURRENT_STATUS.md,Not complete yet,14,21,## Not complete yet - No real character reference pack has been created inside the pack. - No actual private reference image/audio files are stored in this Git-safe package. - No ComfyUI runtime proof has been generated for identity continuity. - No face/body/voice embedding files are included. - No EC2 runtime validation has been run.,md,966,qa_testing_visual_review,section
7ba3ea8e2732c49f,00_PROJECT_CONTROL/WAVE08_CURRENT_STATUS.md,00_PROJECT_CONTROL\WAVE08_CURRENT_STATUS.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_CURRENT_STATUS.md,Correct interpretation,22,24,"## Correct interpretation This wave creates the contracts. Later waves and local runtime work should populate real character packs outside Git, then point to those packs by manifest paths and hashes.",md,966,local_repo_structure,section
c74ec3f246e39b45,00_PROJECT_CONTROL/WAVE08_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE08_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_DELIVERY_REPORT.md,Wave 08 Delivery Report — Character Bible and Identity Registry,1,2,# Wave 08 Delivery Report — Character Bible and Identity Registry,md,2052,local_repo_structure,section
45a5ac128b1d429b,00_PROJECT_CONTROL/WAVE08_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE08_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_DELIVERY_REPORT.md,Goal,3,6,"## Goal Lock character identity, body, skin, hair, outfit, voice, and continuity references so the system can reuse the same character across images, passes, videos, GIFs, and audio without prompt drift.",md,2052,local_repo_structure,section
329b5f3e65059aad,00_PROJECT_CONTROL/WAVE08_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE08_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_DELIVERY_REPORT.md,Delivered,7,21,"## Delivered Wave 08 adds a complete character-control layer: 1. Character Bible architecture. 2. Character identity registry. 3. Per-character reference-pack folder layout. 4. Body, skin, hair, outfit, voice, and continuity contracts. 5. Scene Director binding rules. 6. Model/LoRA selection rules for characters. 7. Multi-character identity separation rules. 8. Local validation scripts. 9. Schemas and examples. 10. QA gates for continuity and promotion.",md,2052,qa_testing_visual_review,section
573f6f958feadd30,00_PROJECT_CONTROL/WAVE08_DELIVERY_REPORT.md,00_PROJECT_CONTROL\WAVE08_DELIVERY_REPORT.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE08_DELIVERY_REPORT.md,Source Reconciliation,22,34,"## Source Reconciliation The following sources were re-ingested as mutable upstream sources: | Source | Status | Use in Wave 08 | |---|---:|---| | Wave 07 cumulative pack | Current base | Cumulative source copied into Wave 08 root. | | Wave42 Main Flow JSON | Runtime-bound source canvas | Used to confirm current executable lanes, reference staging, LoRA catalog, and promotion boundaries. | | Wave42 working tracker CSV | Ongoing tracker | Used for row/column/source status and future traceability. | | Plans ZIP | Ongoing planning source | Summarized but not treated as frozen truth. | | Advanced ",md,2052,local_repo_structure,section
